  0.0, 4199689.325,  168164.786, 4781490.502
  0.1, 4199689.325,  168164.786, 4781490.502
  0.2, 4199689.325,  168164.786, 4781490.502
  0.3, 4199689.325,  168164.786, 4781490.502
  0.4, 4199689.325,  168164.786, 4781490.502
  0.5, 4199689.325,  168164.786, 4781490.502
  0.6, 4199689.325,  168164.786, 4781490.502
  0.7, 4199689.325,  168164.786, 4781490.502
  0.8, 4199689.325,  168164.786, 4781490.502
  0.9, 4199689.325,  168164.786, 4781490.502
  1.0, 4199689.325,  168164.786, 4781490.502
  1.1, 4199689.325,  168164.786, 4781490.502
  1.2, 4199689.325,  168164.786, 4781490.502
  1.3, 4199689.325,  168164.786, 4781490.502
  1.4, 4199689.325,  168164.786, 4781490.502
  1.5, 4199689.325,  168164.786, 4781490.502
  1.6, 4199689.325,  168164.786, 4781490.502
  1.7, 4199689.325,  168164.786, 4781490.502
  1.8, 4199689.325,  168164.786, 4781490.502
  1.9, 4199689.325,  168164.786, 4781490.502
  2.0, 4199689.325,  168164.786, 4781490.502
  2.1, 4199689.325,  168164.786, 4781490.502
  2.2, 4199689.325,  168164.786, 4781490.502
  2.3, 4199689.325,  168164.786, 4781490.502
  2.4, 4199689.325,  168164.786, 4781490.502
  2.5, 4199689.325,  168164.786, 4781490.502
  2.6, 4199689.325,  168164.786, 4781490.502
  2.7, 4199689.325,  168164.786, 4781490.502
  2.8, 4199689.325,  168164.786, 4781490.502
  2.9, 4199689.325,  168164.786, 4781490.502
  3.0, 4199689.325,  168164.786, 4781490.502
  3.1, 4199689.325,  168164.786, 4781490.502
  3.2, 4199689.325,  168164.786, 4781490.502
  3.3, 4199689.325,  168164.786, 4781490.502
  3.4, 4199689.325,  168164.786, 4781490.502
  3.5, 4199689.325,  168164.786, 4781490.502
  3.6, 4199689.325,  168164.786, 4781490.502
  3.7, 4199689.325,  168164.786, 4781490.502
  3.8, 4199689.325,  168164.786, 4781490.502
  3.9, 4199689.325,  168164.786, 4781490.502
  4.0, 4199689.325,  168164.786, 4781490.502
  4.1, 4199689.325,  168164.786, 4781490.502
  4.2, 4199689.325,  168164.786, 4781490.502
  4.3, 4199689.325,  168164.786, 4781490.502
  4.4, 4199689.325,  168164.786, 4781490.502
  4.5, 4199689.325,  168164.786, 4781490.502
  4.6, 4199689.325,  168164.786, 4781490.502
  4.7, 4199689.325,  168164.786, 4781490.502
  4.8, 4199689.325,  168164.786, 4781490.502
  4.9, 4199689.325,  168164.786, 4781490.502
  5.0, 4199689.325,  168164.786, 4781490.502
  5.1, 4199689.325,  168164.786, 4781490.502
  5.2, 4199689.325,  168164.786, 4781490.502
  5.3, 4199689.325,  168164.786, 4781490.502
  5.4, 4199689.325,  168164.786, 4781490.502
  5.5, 4199689.325,  168164.786, 4781490.502
  5.6, 4199689.325,  168164.786, 4781490.502
  5.7, 4199689.325,  168164.786, 4781490.502
  5.8, 4199689.325,  168164.786, 4781490.502
  5.9, 4199689.325,  168164.786, 4781490.502
  6.0, 4199689.325,  168164.786, 4781490.502
  6.1, 4199689.325,  168164.786, 4781490.502
  6.2, 4199689.325,  168164.786, 4781490.502
  6.3, 4199689.325,  168164.786, 4781490.502
  6.4, 4199689.325,  168164.786, 4781490.502
  6.5, 4199689.325,  168164.786, 4781490.502
  6.6, 4199689.325,  168164.786, 4781490.502
  6.7, 4199689.325,  168164.786, 4781490.502
  6.8, 4199689.325,  168164.786, 4781490.502
  6.9, 4199689.325,  168164.786, 4781490.502
  7.0, 4199689.325,  168164.786, 4781490.502
  7.1, 4199689.325,  168164.786, 4781490.502
  7.2, 4199689.325,  168164.786, 4781490.502
  7.3, 4199689.325,  168164.786, 4781490.502
  7.4, 4199689.325,  168164.786, 4781490.502
  7.5, 4199689.325,  168164.786, 4781490.502
  7.6, 4199689.325,  168164.786, 4781490.502
  7.7, 4199689.325,  168164.786, 4781490.502
  7.8, 4199689.325,  168164.786, 4781490.502
  7.9, 4199689.325,  168164.786, 4781490.502
  8.0, 4199689.325,  168164.786, 4781490.502
  8.1, 4199689.325,  168164.786, 4781490.502
  8.2, 4199689.325,  168164.786, 4781490.502
  8.3, 4199689.325,  168164.786, 4781490.502
  8.4, 4199689.325,  168164.786, 4781490.502
  8.5, 4199689.325,  168164.786, 4781490.502
  8.6, 4199689.325,  168164.786, 4781490.502
  8.7, 4199689.325,  168164.786, 4781490.502
  8.8, 4199689.325,  168164.786, 4781490.502
  8.9, 4199689.325,  168164.786, 4781490.502
  9.0, 4199689.325,  168164.786, 4781490.502
  9.1, 4199689.325,  168164.786, 4781490.502
  9.2, 4199689.325,  168164.786, 4781490.502
  9.3, 4199689.325,  168164.786, 4781490.502
  9.4, 4199689.325,  168164.786, 4781490.502
  9.5, 4199689.325,  168164.786, 4781490.502
  9.6, 4199689.325,  168164.786, 4781490.502
  9.7, 4199689.325,  168164.786, 4781490.502
  9.8, 4199689.325,  168164.786, 4781490.502
